cik,file_name,year,change_rate
827871,827871_000082787123000009_egrx-20221231.htm.txt,2022,0.3137254901960784
69633,69633_000114420417047855_v474003_10k.htm.txt,2017,0.11890243902439024
69633,69633_000114420418049353_tv502081_10k.htm.txt,2018,-0.018165304268846504
69633,69633_000114420419044601_tv528953_10k.htm.txt,2019,-0.004625346901017576
69633,69633_000110465920105150_tm2024728-1_10k.htm.txt,2020,0.07899628252788105
69633,69633_000155837021012426_nssc-20210630x10k.htm.txt,2021,-0.050818260120585705
69633,69633_000155837022014041_nssc-20220630x10k.htm.txt,2022,0.0426497277676951
1173313,1173313_000121390018000537_f10k2017_americanbrivision.htm.txt,2017,0
1173313,1173313_000121390021015729_f10k2020_americanbrivi.htm.txt,2020,5.8
1173313,1173313_000121390022016726_f10k2021_abvcbio.htm.txt,2021,-0.11764705882352941
1173313,1173313_000121390023025554_f10k2022_abvcbiopharma.htm.txt,2022,-0.23333333333333334
1011509,1011509_000155837018001416_aumn-20171231x10k.htm.txt,2017,0
1011509,1011509_000155837019001218_aumn-20181231x10k.htm.txt,2018,0.1125
1011509,1011509_000155837020001509_aumn-20191231x10k.htm.txt,2019,-0.0449438202247191
1011509,1011509_000155837021001156_aumn-20201231x10k.htm.txt,2020,0.12941176470588237
1011509,1011509_000155837022004084_aumn-20211231x10k.htm.txt,2021,0.2916666666666667
1011509,1011509_000155837023004375_aumn-20221231x10k.htm.txt,2022,-0.04032258064516129
1820953,1820953_000162828022023828_afrm-20220630.htm.txt,2022,0.5551492992078001
806279,806279_000089710118000245_codorus180644_10k.htm.txt,2017,0.1449814126394052
806279,806279_000089710119000229_codorus190547_10k.htm.txt,2018,0.06168831168831169
806279,806279_000089710120000128_codorus200404_10k.htm.txt,2019,0
806279,806279_000080627921000029_c279-20201231x10k.htm.txt,2020,-0.021406727828746176
806279,806279_000080627922000039_cvly-20211231x10k.htm.txt,2021,0.021875
806279,806279_000080627923000050_cvly-20221231x10k.htm.txt,2022,-0.03669724770642202
1691303,1691303_000169130319000007_a123118form10-k.htm.txt,2018,0.030280649926144758
1691303,1691303_000169130320000014_a123119form10-k.htm.txt,2019,0.015770609318996417
1691303,1691303_000169130321000010_hcc-20201231.htm.txt,2020,-0.011291460832745237
1691303,1691303_000169130322000006_hcc-20211231.htm.txt,2021,-0.49750178443968596
1691303,1691303_000169130323000010_hcc-20221231.htm.txt,2022,0.21306818181818182
1289636,1289636_000128963619000007_pfie-20181231.htm.txt,2018,0.05102040816326531
1289636,1289636_000128963620000004_pfie-20191231.htm.txt,2019,0.13592233009708737
1289636,1289636_000128963621000005_pfie-20201231.htm.txt,2020,-0.24786324786324787
1289636,1289636_000128963622000005_pfie-20211231.htm.txt,2021,0.11363636363636363
1289636,1289636_000128963623000005_pfie-20221231.htm.txt,2022,0.09183673469387756
1702924,1702924_000165495419002417_wrap10k_dec312018.htm.txt,2018,0.8888888888888888
1702924,1702924_000165495420002439_wrtc10k_dec312019.htm.txt,2019,0.11764705882352941
1702924,1702924_000165495421002358_wrtc10k_dec312020.htm.txt,2020,1.736842105263158
1702924,1702924_000185173422000144_wrap20211231_10k.htm.txt,2021,0.3076923076923077
1702924,1702924_000143774923005218_wrap20221231_10k.htm.txt,2022,0.014705882352941176
1448431,1448431_000121390018002722_f10k2017_optimizerxcorp.htm.txt,2017,0.21052631578947367
1448431,1448431_000121390019003962_f10k2018_optimizerxcorp.htm.txt,2018,0.6086956521739131
1448431,1448431_000121390020007491_f10k2019_optimizerxcorp.htm.txt,2019,0.35135135135135137
1448431,1448431_000121390021013996_f10k2020_optimizerx.htm.txt,2020,0.14
1448431,1448431_000121390022009736_f10k2021_optimizerxcorp.htm.txt,2021,0.43859649122807015
1448431,1448431_000121390023019233_f10k2022_optimizerx.htm.txt,2022,0.14634146341463414
1633931,1633931_000155837018001168_bld-20171231x10k.htm.txt,2017,0.06329113924050633
1633931,1633931_000155837019001088_bld-20181231x10k.htm.txt,2018,0.2261904761904762
1633931,1633931_000155837020001326_bld-20191231x10ka9e256.htm.txt,2019,0.009708737864077669
1633931,1633931_000155837021001466_bld-20201231x10k.htm.txt,2020,0.013461538461538462
1633931,1633931_000155837022001590_bld-20211231x10k.htm.txt,2021,0.23396584440227705
1633931,1633931_000155837023001903_bld-20221231x10k.htm.txt,2022,0.008688297708749808
1721947,1721947_000162828022004530_jamf-20211231.htm.txt,2021,0.4786096256684492
1721947,1721947_000162828023005848_jamf-20221231.htm.txt,2022,0.2640144665461121
1040470,1040470_000165495417007962_aehr_10k.htm.txt,2017,0.039473684210526314
1040470,1040470_000165495418009628_aehr_10k.htm.txt,2018,0.08860759493670886
1040470,1040470_000165495419010095_aehr_10k.htm.txt,2019,-0.08139534883720931
1040470,1040470_000165495420009618_aehr_10k.htm.txt,2020,-0.10126582278481013
1040470,1040470_000165495421009505_aehr_10q.htm.txt,2021,0.11267605633802817
1040470,1040470_000165495422011877_aehr_10k.htm.txt,2022,0.1518987341772152
1740279,1740279_000095017023010997_inab-20221231.htm.txt,2022,0.3684210526315789
1576197,1576197_000138713118001627_seer-10k_123117.htm.txt,2017,-0.42857142857142855
1576197,1576197_000138713119002684_seer-10k_123118.htm.txt,2018,-0.2
1576197,1576197_000149315220008886_form10-k.htm.txt,2019,-0.3125
1576197,1576197_000149315221008904_form10-k.htm.txt,2020,0
1576197,1576197_000149315222009983_form10-k.htm.txt,2021,-0.36363636363636365
1576197,1576197_000149315223012208_form10-k.htm.txt,2022,0
1739410,1739410_000095017023006264_rlyb-20221231.htm.txt,2022,0.17142857142857143
1812173,1812173_000121390023011661_f10k2022_vicarious.htm.txt,2022,0.2909090909090909
1834622,1834622_000183462223000017_hayw-20221231.htm.txt,2022,-0.2857142857142857
1637459,1637459_000163745918000015_form10-k2017.htm.txt,2017,-0.04878048780487805
1637459,1637459_000163745919000049_form10-k2018.htm.txt,2018,-0.02564102564102564
1637459,1637459_000163745920000027_form10-k2019.htm.txt,2019,-0.02631578947368421
1637459,1637459_000163745921000009_khc-20201226.htm.txt,2020,0.02702702702702703
1637459,1637459_000163745922000018_khc-20211225.htm.txt,2021,-0.05263157894736842
1637459,1637459_000163745923000009_khc-20221231.htm.txt,2022,0.027777777777777776
1876588,1876588_000095017023005542_zimv-20221231.htm.txt,2022,0
59255,59255_000156459018005830_vhi-10k_20171231.htm.txt,2017,0.007751937984496124
59255,59255_000156459019007189_vhi-10k_20181231.htm.txt,2018,0.051923076923076926
59255,59255_000156459020010472_vhi-10k_20191231.htm.txt,2019,0
59255,59255_000156459021012521_vhi-10k_20201231.htm.txt,2020,3.0987202925045705
59255,59255_000155837022003285_vhl-20211231x10k.htm.txt,2021,0.0026761819803746653
59255,59255_000155837023003319_vhl-20221231x10k.htm.txt,2022,-0.7290925266903915
1790340,1790340_000155837023002905_imrx-20221231x10k.htm.txt,2022,0.140625
1492426,1492426_000156459018003661_hznp-10k_20171231.htm.txt,2017,-0.0380952380952381
1492426,1492426_000156459019004667_hznp-10k_20181231.htm.txt,2018,-0.009900990099009901
1492426,1492426_000156459020006575_hznp-10k_20191231.htm.txt,2019,0.2
1492426,1492426_000156459021007818_hznp-10k_20201231.htm.txt,2020,0.1625
1492426,1492426_000156459022007863_hznp-10k_20211231.htm.txt,2021,0.3548387096774194
1492426,1492426_000095017023005337_hznp-20221231.htm.txt,2022,0.11904761904761904
1531177,1531177_000095017023008526_sght-20221231.htm.txt,2022,0.1792452830188679
1840229,1840229_000095017023009762_inkt-20221231.htm.txt,2022,0.12121212121212122
1688476,1688476_000168847619000005_a201810-kxdoc.htm.txt,2018,0.030931586608442505
1688476,1688476_000168847620000017_a201910-kxdoc.htm.txt,2019,1.3032121426050123
1688476,1688476_000168847621000039_frac-20201231.htm.txt,2020,-0.6982375478927203
1688476,1688476_000168847622000061_nex-20211231.htm.txt,2021,0.6962925342813611
1688476,1688476_000168847623000051_nex-20221231.htm.txt,2022,0.2880239520958084
1818644,1818644_000181864423000003_lidr-20221231.htm.txt,2022,0.6
1621443,1621443_000155837018001906_zyne-20171231x10k.htm.txt,2017,0.8333333333333334
1621443,1621443_000155837019001742_zyne-20181231x10k.htm.txt,2018,0.13636363636363635
1621443,1621443_000155837020002280_zyne-20191231x10k.htm.txt,2019,0.12
1621443,1621443_000155837021002669_zyne-20201231x10k.htm.txt,2020,-0.07142857142857142
1621443,1621443_000155837022002451_zyne-20211231x10k.htm.txt,2021,0.07692307692307693
1621443,1621443_000155837023004765_zyne-20221231x10k.htm.txt,2022,-0.03571428571428571
838875,838875_000165495418002934_wvvi_10k-17329.htm.txt,2017,0.037037037037037035
838875,838875_000165495419003037_form10-k.htm.txt,2018,0.20535714285714285
838875,838875_000119983520000018_form-10k.htm.txt,2019,-0.022222222222222223
838875,838875_000165495421002818_form10-k.htm.txt,2020,0.09090909090909091
838875,838875_000119983522000167_wvvi-10k.htm.txt,2021,0.22916666666666666
838875,838875_000119983523000177_wvvi-10k.htm.txt,2022,-0.04519774011299435
906553,906553_000090655318000011_byd10k2017.htm.txt,2017,-0.011288380493678507
906553,906553_000090655319000009_byd10k2018.htm.txt,2018,0.19130258283858528
906553,906553_000143774920003765_bgc20190819_10k.htm.txt,2019,0.03505558631852451
