cik,2017,2018,2019,2020,2021,2022,2016_num,2017_num,2018_num,2019_num,2020_num,2021_num,2022_num,2016_file,2017_file,2018_file,2019_file,2020_file,2021_file,2022_file
1163165,-0.14285714285714285,-0.05263157894736842,-0.037037037037037035,-0.0673076923076923,0.020618556701030927,-0.04040404040404041,13300,11400,10800,10400,9700,9900,9500,1163165_000119312517050077_d264316d10k.htm.txt,1163165_000119312518049729_d534096d10k.htm.txt,1163165_000119312519043841_d636257d10k.htm.txt,1163165_000119312520039954_d875559d10k.htm.txt,1163165_000156276221000027_cop10k2020.htm.txt,1163165_000156276222000031_cop10k2021.htm.txt,1163165_000116316523000006_cop-20221231.htm.txt
1843762,,,,,,0.49586776859504134,,,,,,242,362,,,,,,1843762_000155837022004161_eqrx-20211231x10k.htm.txt,1843762_000155837023001902_eqrx-20221231x10k.htm.txt
1849670,,,,,,-0.027777777777777776,,,,,,36,35,,,,,,1849670_000155837022004365_pbbk-20211231x10k.htm.txt,1849670_000155837023004811_pbbk-20221231x10k.htm.txt
1463913,2.25,0.07692307692307693,-0.07142857142857142,-0.07692307692307693,0,-0.08333333333333333,4,13,14,13,12,12,11,1463913_000143774917002785_usac20161231_10k.htm.txt,1463913_000143774918002993_usac20171231_10k.htm.txt,1463913_000143774919003059_usac20181231_10k.htm.txt,1463913_000143774920003144_usac20191231_10k.htm.txt,1463913_000143774921003666_usac20201231_10k.htm.txt,1463913_000143774922004050_usac20211231_10k.htm.txt,1463913_000143774923004355_usac20221231_10k.htm.txt
79661,-0.0036231884057971015,-0.9927272727272727,0,0,0.5,0,276,275,2,2,2,3,3,79661_000114420416125803_v449078_10k.htm.txt,79661_000114420417052401_v475682_10k.htm.txt,79661_000114420418047600_tv501816_10k.htm.txt,79661_000114420419043034_tv527979_10k.htm.txt,79661_000149315220017492_form10-k.htm.txt,79661_000149315221022980_form10-k.htm.txt,79661_000149315222027008_form10-k.htm.txt
105418,0,0,0,0.043478260869565216,0,-0.041666666666666664,23000,23000,23000,23000,24000,24000,23000,105418_000010541817000007_wmk10k2016_10k.htm.txt,105418_000010541818000006_wmk-20171230x10k.htm.txt,105418_000010541819000010_wmk-20181229x10k.htm.txt,105418_000010541820000007_wmk-20191228x10k.htm.txt,105418_000010541821000015_wmk-20201226x10k.htm.txt,105418_000010541822000009_wmk-20211225x10k.htm.txt,105418_000010541823000008_wmk-20221231x10k.htm.txt
1718108,,,-0.35526315789473684,0.04081632653061224,0.3137254901960784,-0.1044776119402985,,,76,49,51,67,60,,,1718108_000156459019006783_surf-10k_20181231.htm.txt,1718108_000156459020009521_surf-10k_20191231.htm.txt,1718108_000171810821000013_surf-20201231.htm.txt,1718108_000171810822000006_surf-20211231.htm.txt,1718108_000171810823000004_surf-20221231.htm.txt
1843862,,,,,,0.041666666666666664,,,,,,480,500,,,,,,1843862_000119312522104665_d319798d10k.htm.txt,1843862_000119312523071619_d441952d10k.htm.txt
795212,-0.13333333333333333,-0.15384615384615385,-0.9295454545454546,-0.12258064516129032,0.03676470588235294,-0.4326241134751773,3000,2600,2200,155,136,141,80,795212_000093041317001559_c88078_10k.htm.txt,795212_000093041318001725_c91061_10k.htm.txt,795212_000093041319001668_c93463_10k.htm.txt,795212_000114036120013775_form10k.htm.txt,795212_000114036121015301_brhc10023271_10k.htm.txt,795212_000114036122016979_brhc10036876_10k.htm.txt,795212_000114036123021619_brhc20051522_10k.htm.txt
1627475,,,0.32558139534883723,-0.05263157894736842,0.2037037037037037,0.3076923076923077,,,430,570,540,650,850,,,1627475_000162747519000007_upwk-12312018x10k.htm.txt,1627475_000162747520000006_upwk-20191231.htm.txt,1627475_000162747521000015_upwk-20201231.htm.txt,1627475_000162747522000009_upwk-20211231.htm.txt,1627475_000162747523000010_upwk-20221231.htm.txt
1807120,,,,,,0.5263157894736842,,,,,,38,58,,,,,,1807120_000095017022003369_dsgn-20211231.htm.txt,1807120_000095017023007869_dsgn-20221231.htm.txt
1824403,,,,,,0.1794871794871795,,,,,,78,92,,,,,,1824403_000141057822001889_rsvr-20220331x10k.htm.txt,1824403_000141057823001398_rsvr-20230331x10k.htm.txt
899689,-0.055857988165680474,-0.015292053146151919,0.020366598778004074,-0.27669660678642716,0.11210762331838565,-0.024193548387096774,4225,3989,3928,4008,2899,3224,3146,899689_000089968917000004_vornado2016form10k.htm.txt,899689_000089968918000009_vno-12312017x10k.htm.txt,899689_000089968919000010_vno-12312018x10k.htm.txt,899689_000089968920000007_vno-12312019x10k.htm.txt,899689_000089968921000009_vno-20201231.htm.txt,899689_000089968922000006_vno-20211231.htm.txt,899689_000089968923000010_vno-20221231.htm.txt
882800,,,,,,0,,1,,,,300,300,,882800_000121390018003759_f10k2017_pacificventures.htm.txt,,,,882800_000149315222009572_form10-k.htm.txt,882800_000149315223019832_form10-k.htm.txt
23795,0,0,0.07142857142857142,0.13333333333333333,0.11764705882352941,0.3684210526315789,14,14,14,15,17,19,26,23795_000155837017001013_cto-20161231x10k.htm.txt,23795_000155837018001296_cto-20171231x10k.htm.txt,23795_000155837019001302_cto-20181231x10k.htm.txt,23795_000155837020002154_cto-20191231x10k.htm.txt,23795_000155837021002457_cto-20201231x10k.htm.txt,23795_000155837022001966_cto-20211231x10k.htm.txt,23795_000155837023001933_cto-20221231x10k.htm.txt
821002,0.03858484085184337,-0.5480101422114431,-0.024390243902439025,-0.3,0.03571428571428571,0.2413793103448276,8734,9071,4100,4000,2800,2900,3600,821002_000157104917003132_t1700141-10k.htm.txt,821002_000114420418018565_tv489439-10k.htm.txt,821002_000155837019002565_giii-20190131x10k.htm.txt,821002_000155837020003389_giii-20200131x10k3bd50d.htm.txt,821002_000155837021003547_giii-20210131x10k.htm.txt,821002_000155837022004512_giii-20220131x10k.htm.txt,821002_000155837023004739_giii-20230131x10k.htm.txt
1085392,0.04666666666666667,0,-0.0031847133757961785,0.006389776357827476,0.011111111111111112,0.02040816326530612,3000,3140,3140,3130,3150,3185,3250,1085392_000108539217000008_pe-12312016x10k.htm.txt,1085392_000108539218000012_pe-12312017x10k.htm.txt,1085392_000108539219000007_pe-12312018x10k.htm.txt,1085392_000108539220000003_psd-20191231.htm.txt,1085392_000108539221000011_psd-20201231.htm.txt,1085392_000108539222000009_psd-20211231.htm.txt,1085392_000108539223000007_psd-20221231.htm.txt
85535,0.09523809523809523,0,0,0.17391304347826086,0.037037037037037035,0.10714285714285714,21,23,23,23,27,28,31,85535_000104746916014916_a2229433z10-k.htm.txt,85535_000155837017006462_rgld-20170630x10k.htm.txt,85535_000155837018006805_rgld-20180630x10k.htm.txt,85535_000155837019007532_rgld-20190630x10k.htm.txt,85535_000155837020009452_rgld-20200630x10k.htm.txt,85535_000155837021011343_rgld-20210630x10k.htm.txt,85535_000155837023001391_rgld-20221231x10k.htm.txt
1368265,-0.48197115384615385,-0.06960556844547564,0.02743142144638404,0.12864077669902912,0.03655913978494624,0.029045643153526972,832,431,401,412,465,482,496,1368265_000136826517000006_clne-12312016x10k.htm.txt,1368265_000136826518000010_clne-12312017x10k.htm.txt,1368265_000136826519000004_clne-12312018x10k.htm.txt,1368265_000155837020002326_clne-20191231x10k.htm.txt,1368265_000155837021002638_clne-20201231x10k.htm.txt,1368265_000155837022001985_clne-20211231x10k.htm.txt,1368265_000155837023002365_clne-20221231x10k.htm.txt
1867072,,,,,,0,,,,,,90000,90000,,,,,,1867072_000155837022003291_kd-20211231x10k.htm.txt,1867072_000155837023010545_kd-20230331x10k.htm.txt
1847360,,,,,,-0.08823529411764706,,,,,,102,93,,,,,,1847360_000119312522087321_d621362d10k.htm.txt,1847360_000095017023010894_bcow-20221231.htm.txt
1817004,,,,,,0.2619047619047619,,,,,,42,53,,,,,,1817004_000149315222006414_form10-k.htm.txt,1817004_000149315223008161_form10-k.htm.txt
1840233,,,,,,0.20270270270270271,,,,,,74,89,,,,,,1840233_000155837022002552_xlo-20211231x10k.htm.txt,1840233_000155837023002687_xlo-20221231x10k.htm.txt
1651308,1.5862068965517242,1.4444444444444444,0.5909090909090909,0.5142857142857142,0.5471698113207547,0.12195121951219512,348,900,2200,3500,5300,8200,9200,1651308_000104746917001890_a2231423z10-k.htm.txt,1651308_000155837018001303_bgne-20171231x10k.htm.txt,1651308_000165130819000018_bgne-20181231_10k.htm.txt,1651308_000165130820000020_bgne-2019123110k.htm.txt,1651308_000165130821000039_bgne-20201231.htm.txt,1651308_000165130822000032_bgne-20211231.htm.txt,1651308_000165130823000036_bgne-20221231.htm.txt
1831840,,,,,,0.12190963341858482,,,,,,1173,1316,,,,,,1831840_000162828022006731_semr-20211231.htm.txt,1831840_000162828023008111_semr-20221231.htm.txt
1638287,0.125,1.5,-0.7333333333333333,-0.4166666666666667,-0.2857142857142857,-0.6,16,18,45,12,7,5,2,1638287_000155837017001962_gemp-20161231x10k.htm.txt,1638287_000155837018002275_gemp-20171231x10k.htm.txt,1638287_000155837019002192_gemp-20181231x10k.htm.txt,1638287_000155837020003385_nrbo-20191231x10k.htm.txt,1638287_000155837021004356_nrbo-20201231x10k.htm.txt,1638287_000155837022004958_nrbo-20211231x10k.htm.txt,1638287_000155837023005127_nrbo-20221231x10k.htm.txt
1784254,,,,,2.4909090909090907,-0.265625,,,,,55,192,141,,,,,1784254_000156459021016257_ck0001784254-10k_20201231.htm.txt,1784254_000156459022011571_mdia-10k_20211231.htm.txt,1784254_000178425423000004_mdia-20221231.htm.txt
1071739,0.10491803278688525,0.4035608308605341,0.19661733615221988,0.2597173144876325,0.016830294530154277,0.02482758620689655,30500,33700,47300,56600,71300,72500,74300,1071739_000107173917000018_form10-k.htm.txt,1071739_000107173918000030_form10-k.htm.txt,1071739_000107173919000032_form10-k.htm.txt,1071739_000107173920000060_form10k.htm.txt,1071739_000107173921000039_cnc-20201231.htm.txt,1071739_000107173922000071_cnc-20211231.htm.txt,1071739_000107173923000047_cnc-20221231.htm.txt
1465470,0,0.25,0.2,1.5,0.6666666666666666,0.28,4,4,5,6,15,25,32,1465470_000165495417006014_shmp_10k.htm.txt,1465470_000165495418007613_shmp_10k.htm.txt,1465470_000165495419007798_shmp_10k.htm.txt,1465470_000165495420007019_shmp_10k.htm.txt,1465470_000165495421007393_shmp_10q.htm.txt,1465470_000149315222018121_form10-k.htm.txt,1465470_000149315223022546_form10-k.htm.txt
1635088,,,,,,0.047508690614136734,,,,,,863,904,,,,,,1635088_000119312522183362_d307489d10k.htm.txt,1635088_000114036123031798_brhc20054745_10k.htm.txt
1319947,,,,,0.18421052631578946,0.037037037037037035,,,,,11400,13500,14000,,,,,1319947_000131994721000010_dsw-20210130.htm.txt,1319947_000131994722000010_dsw-20220129.htm.txt,1319947_000131994723000014_dsw-20230128.htm.txt
1004434,0.07317073170731707,0.011363636363636364,-0.10112359550561797,-0.025,0.038461538461538464,-0.024691358024691357,4100,4400,4450,4000,3900,4050,3950,1004434_000100443417000004_amg_10-kx12312016.htm.txt,1004434_000100443418000004_amg_10-kx12312017.htm.txt,1004434_000100443419000008_amg_10-kx12312018.htm.txt,1004434_000100443420000011_amg10-k12312019.htm.txt,1004434_000100443421000014_amg-20201231.htm.txt,1004434_000100443422000017_amg-20211231.htm.txt,1004434_000100443423000010_amg-20221231.htm.txt
1176334,0,0,0,1,-0.03333333333333333,0.08275862068965517,0,0,0,0,1500,1450,1570,1176334_000117633417000011_a2016123110-k.htm.txt,1176334_000117633418000024_a2017123110-k.htm.txt,1176334_000117633419000019_a2018123110-k.htm.txt,1176334_000117633420000023_a2019123110-k.htm.txt,1176334_000117633421000061_mmlp-20201231.htm.txt,1176334_000117633422000053_mmlp-20211231.htm.txt,1176334_000117633423000053_mmlp-20221231.htm.txt
1535527,,,,0.4699003897791252,0.4628756629345904,0.4648539778449144,,,,2309,3394,4965,7273,,,,1535527_000153552720000006_crwd-20200131.htm.txt,1535527_000153552721000007_crwd-20210131.htm.txt,1535527_000153552722000006_crwd-20220131.htm.txt,1535527_000153552723000008_crwd-20230131.htm.txt
1080657,0,-0.07692307692307693,-0.08333333333333333,0,-0.18181818181818182,0,26,26,24,22,22,18,18,1080657_000156459017004724_netr-10k_20161231.htm.txt,1080657_000156459018006319_sqft-10k_20171231.htm.txt,1080657_000156459019009076_sqft-10k_20181231.htm.txt,1080657_000108065720000013_sqft-20191231.htm.txt,1080657_000143774921007660_sqft20201125_10k.htm.txt,1080657_000143774922007590_sqft20211231_10k.htm.txt,1080657_000143774923008235_sqft20221231_10k.htm.txt
1605607,-0.020958083832335328,-0.01834862385321101,-0.012461059190031152,0.01892744479495268,-0.015479876160990712,0.025157232704402517,334,327,321,317,323,318,326,1605607_000156459017002012_pgre-10k_20161231.htm.txt,1605607_000156459018002219_pgre-10k_20171231.htm.txt,1605607_000156459019002868_pgre-10k_20181231.htm.txt,1605607_000156459020004379_pgre-10k_20191231.htm.txt,1605607_000156459021005289_pgre-10k_20201231.htm.txt,1605607_000156459022005934_pgre-10k_20211231.htm.txt,1605607_000095017023002906_pgre-20221231.htm.txt
911147,0.081419624217119,0.13063063063063063,0.5856573705179283,-0.2548456568557071,0.10163776493256262,0.0021862702229995625,1437,1554,1757,2786,2076,2287,2292,911147_000091114717000006_c147-20161231x10k.htm.txt,911147_000091114718000007_cnty-20171231x10k.htm.txt,911147_000091114719000008_cnty-20181231x10k.htm.txt,911147_000091114720000011_cnty-20191231x10k.htm.txt,911147_000091114721000010_cnty-20201231x10k.htm.txt,911147_000091114722000008_cnty-20211231x10k.htm.txt,911147_000091114723000008_cnty-20221231x10k.htm.txt
1174922,0.024390243902439025,0.031746031746031744,0.16153846153846155,-0.08940397350993377,-0.02,0.0018552875695732839,24600,25200,26000,30200,27500,26950,27000,1174922_000117492217000027_wrl-20161231x10k.htm.txt,1174922_000117492218000019_wrl-20171231x10k.htm.txt,1174922_000117492219000021_wrl-20181231x10k.htm.txt,1174922_000117492220000024_wynn-20191231.htm.txt,1174922_000117492221000029_wynn-20201231.htm.txt,1174922_000117492222000031_wynn-20211231.htm.txt,1174922_000117492223000048_wynn-20221231.htm.txt
1832332,,,,,,-0.8878787878787879,,,,,,33000,3700,,,,,,1832332_000095017022004799_avah-20220101.htm.txt,1832332_000095017023008309_avah-20221231.htm.txt
1530979,,,,,,0.058823529411764705,,,,,,187,198,,,,,,1530979_000153097922000024_hnst-20211231.htm.txt,1530979_000153097923000038_hnst-20221231.htm.txt
864749,0.13531235097758704,0.18523574503832826,0.017453707805439887,-0.007140369209334726,0.04639536923346781,-0.008884418741094628,8388,9523,11287,11484,11402,11931,11825,864749_000086474917000007_trmb201610k.htm.txt,864749_000086474918000010_trmb201710k.htm.txt,864749_000086474919000006_trmb201810k.htm.txt,864749_000086474920000029_trmb201910k.htm.txt,864749_000086474921000029_trmb-20210101.htm.txt,864749_000086474922000044_trmb-20211231.htm.txt,864749_000086474923000012_trmb-20221230.htm.txt
1054905,0.05555555555555555,0.05263157894736842,0,-0.05,0,0.10526315789473684,1800,1900,2000,2000,1900,1900,2100,1054905_000119312517045109_d303010d10k.htm.txt,1054905_000119312518047390_d491621d10k.htm.txt,1054905_000119312519044946_d658350d10k.htm.txt,1054905_000119312520041516_d853900d10k.htm.txt,1054905_000119312521046094_d123834d10k.htm.txt,1054905_000119312522044144_d268415d10k.htm.txt,1054905_000119312523044405_d260528d10k.htm.txt
1794669,,,,,0.32720306513409964,0.3279445727482679,,,,,1305,1732,2300,,,,,1794669_000156459021011368_four-10k_20201231.htm.txt,1794669_000179466922000012_four-20211231.htm.txt,1794669_000179466923000006_four-20221231.htm.txt
894671,0.026936026936026935,-0.01639344262295082,-0.05333333333333334,-0.04929577464788732,-0.022222222222222223,0.07575757575757576,297,305,300,284,270,264,284,894671_000089467117000015_sec10k123116.htm.txt,894671_000089467118000011_sec10k123117.htm.txt,894671_000089467119000015_sec10k123118.htm.txt,894671_000089467120000010_sec10k123119.htm.txt,894671_000089467121000014_sec10k123120.htm.txt,894671_000114036122009818_sec10k123121.htm.txt,894671_000114036123013386_sec10k123122.htm.txt
96536,-0.03508771929824561,0.00909090909090909,0.07207207207207207,-0.03361344537815126,0,0.06956521739130435,114,110,111,119,115,115,123,96536_000009653616000053_tayd201610k.htm.txt,96536_000009653617000031_tayd201710k_ixbrl.htm.txt,96536_000009653618000022_tayd201810k_ixbrl.htm.txt,96536_000009653619000026_tayd201910k.htm.txt,96536_000009653620000013_tayd202010k.htm.txt,96536_000009653621000015_tayd202110k.htm.txt,96536_000009653622000019_tayd202210k.htm.txt
86312,-0.003236245954692557,-0.012987012987012988,0.013157894736842105,-0.006493506493506494,0.006535947712418301,0.05519480519480519,30900,30800,30400,30800,30600,30800,32500,86312_000104746917000695_a2230860z10-k.htm.txt,86312_000104746918000812_a2234469z10-k.htm.txt,86312_000008631219000009_trv-12312018x10k.htm.txt,86312_000008631220000011_trv-12312019x10k.htm.txt,86312_000008631221000011_trv-20201231.htm.txt,86312_000008631222000013_trv-20211231.htm.txt,86312_000008631223000011_trv-20221231.htm.txt
1591587,,,,0.00411522633744856,0.19398907103825136,0.12128146453089245,,,,729,732,874,980,,,,1591587_000156459020010862_amk-10k_20191231.htm.txt,1591587_000156459021012080_amk-10k_20201231.htm.txt,1591587_000156459022009667_amk-10k_20211231.htm.txt,1591587_000156459023003575_amk-10k_20221231.htm.txt
1597264,0.4056603773584906,0.4563758389261745,0.7649769585253456,0.12010443864229765,0.15384615384615385,0.29494949494949496,106,149,217,383,429,495,641,1597264_000155837017001547_bpmc-20161231x10k.htm.txt,1597264_000155837018000862_bpmc-20171231x10k.htm.txt,1597264_000155837019001094_bpmc-20181231x10k.htm.txt,1597264_000155837020000784_bpmc-20191231x10k2c5dea.htm.txt,1597264_000155837021001141_bpmc-20201231x10k.htm.txt,1597264_000155837022001316_bpmc-20211231x10k.htm.txt,1597264_000155837023001465_bpmc-20221231x10k.htm.txt
717720,0.028089887640449437,-0.06557377049180328,-0.05263157894736842,-0.006172839506172839,0.031055900621118012,-0.1566265060240964,178,183,171,162,161,166,140,717720_000143774916035289_valu20160430_10k.htm.txt,717720_000143774917013113_valu20170430_10k.htm.txt,717720_000143774918013821_valu20180430_10k.htm.txt,717720_000143774919014729_valu20190430_10k.htm.txt,717720_000143774920015851_valu20200430_10k.htm.txt,717720_000143774921017788_valu20210430_10k.htm.txt,717720_000143774922017778_valu20220430_10k.htm.txt
1728117,,,,0.14035087719298245,-0.05128205128205128,-0.03783783783783784,,,,171,195,185,178,,,,1728117_000156459020012323_goss-10k_20191231.htm.txt,1728117_000172811721000019_goss-20201231.htm.txt,1728117_000172811722000019_goss-20211231.htm.txt,1728117_000172811723000010_goss-20221231.htm.txt
1280263,0.05530642750373692,0.06232294617563739,0.014666666666666666,0.0328515111695138,0.14376590330788805,0.042269187986651836,669,706,750,761,786,899,937,1280263_000156459017005590_amba-10k_20170131.htm.txt,1280263_000156459018007226_amba-10k_20180131.htm.txt,1280263_000156459019010114_amba-10k_20190131.htm.txt,1280263_000156459020013513_amba-10k_20200131.htm.txt,1280263_000156459021016988_amba-10k_20210131.htm.txt,1280263_000156459022013224_amba-10k_20220131.htm.txt,1280263_000095017023011305_amba-20230131.htm.txt
850460,-0.014365522745411013,0.034817813765182185,0.07981220657276995,-0.06594202898550725,0.11714507370054306,0.16111111111111112,1253,1235,1278,1380,1289,1440,1672,850460_000085046017000006_wire-2016x12x31x10k.htm.txt,850460_000085046018000008_wire-2017x12x31x10k.htm.txt,850460_000085046019000006_wire-2018x12x31x10k.htm.txt,850460_000085046020000019_wire-20191231.htm.txt,850460_000085046021000016_wire-20201231.htm.txt,850460_000085046022000024_wire-20211231.htm.txt,850460_000085046023000017_wire-20221231.htm.txt
1111485,,,,,,0.3212669683257919,,,,,,221,292,,,,,,1111485_000095017022003135_rxst-20211231.htm.txt,1111485_000095017023006237_rxst-20221231.htm.txt
842162,-0.007792207792207792,0.06544502617801047,0.0012285012285012285,0.012269938650306749,-0.06060606060606061,0.04903225806451613,77000,76400,81400,81500,82500,77500,81300,842162_000084216217000006_lea-2016123110xk.htm.txt,842162_000084216218000007_lea-2017123110xk.htm.txt,842162_000084216219000006_lear-2018123110xk.htm.txt,842162_000084216220000006_lear-2019123110xk.htm.txt,842162_000084216221000010_lear-20201231.htm.txt,842162_000084216222000009_lear-20211231.htm.txt,842162_000084216223000011_lear-20221231.htm.txt
1668397,0,0.16,0.20689655172413793,0.02857142857142857,0.25,0.15555555555555556,2500,2500,2900,3500,3600,4500,5200,1668397_000156459017002839_medp-10k_20161231.htm.txt,1668397_000156459018003500_medp-10k_20171231.htm.txt,1668397_000156459019004451_medp-10k_20181231.htm.txt,1668397_000156459020006385_medp-10k_20191231.htm.txt,1668397_000156459021006072_medp-10k_20201231.htm.txt,1668397_000095017022001280_medp-20211231.htm.txt,1668397_000166839723000008_medp-20221231.htm.txt
1801602,,,,,,41.0,,,,,,3,126,,,,,,1801602_000114036122009138_brhc10034870_10k.htm.txt,1801602_000180160223000028_wdq-20221231.htm.txt
1641640,0.4915254237288136,0.25,0.4727272727272727,-0.5555555555555556,0.013888888888888888,-0.4657534246575342,59,88,110,162,72,73,39,1641640_000110465917019162_a17-8508_110k.htm.txt,1641640_000104746918001768_a2234062z10-k.htm.txt,1641640_000104746919001138_a2237963z10-k.htm.txt,1641640_000155837020002547_nbrv-20191231x10k.htm.txt,1641640_000155837021002824_nbrv-20201231x10k.htm.txt,1641640_000155837022004615_nbrv-20211231x10k.htm.txt,1641640_000155837023006062_nbrv-20221231x10k.htm.txt
1828182,,,,,,-0.043478260869565216,,,,,,2300,2200,,,,,,1828182_000182818222000018_sgfy-20211231.htm.txt,1828182_000182818223000004_sgfy-20221231.htm.txt
1418819,0.05343511450381679,0.13285024154589373,0.05970149253731343,0.03822937625754527,0.040697674418604654,0.22532588454376165,393,414,469,497,516,537,658,1418819_000156459017002101_irdm-10k_20161231.htm.txt,1418819_000141881918000005_irdm_12312017x10k.htm.txt,1418819_000141881919000005_irdm_12312018x10k.htm.txt,1418819_000141881920000004_irdm1231201910k.htm.txt,1418819_000141881921000009_irdm-20201231.htm.txt,1418819_000141881922000005_irdm-20211231.htm.txt,1418819_000141881923000010_irdm-20221231.htm.txt
748592,-0.045871559633027525,-0.09615384615384616,-0.5957446808510638,1.263157894736842,-0.8837209302325582,-0.1,109,104,94,38,86,10,9,748592_000149315217002280_form10-k.htm.txt,748592_000149315218003164_form10-k.htm.txt,748592_000149315219003770_form10-k.htm.txt,748592_000149315220004343_form10-k.htm.txt,748592_000149315221005827_form10-k.htm.txt,748592_000114036122014764_brhc10036185_10k.htm.txt,748592_000114036123012418_brhc10049677_10k.htm.txt
1494582,1.3888888888888888,0.6046511627906976,0,0.572463768115942,0.17972350230414746,0.71875,36,86,138,138,217,256,440,1494582_000144586617000286_boston10k03202017.htm.txt,1494582_000143774918005929_bomn20171231_10k.htm.txt,1494582_000143774919005179_bomn20181231_10k.htm.txt,1494582_000143774920005153_bomn20191231_10k.htm.txt,1494582_000143774921007457_bomn20201231_10k.htm.txt,1494582_000143774922007410_bomn20211231_10k.htm.txt,1494582_000143774923007868_bomn20221231_10k.htm.txt
1420720,0,0,-0.25,-0.3333333333333333,3.5,0.7222222222222222,8,8,8,6,4,18,31,1420720_000114420416127993_v449304_10k.htm.txt,1420720_000114420417048249_v474890_10k.htm.txt,1420720_000114420418049866_tv502648_10k.htm.txt,1420720_000114420419041659_tv527664_10k.htm.txt,1420720_000110465920114567_tm2024769d1_10k.htm.txt,1420720_000155837021012819_ibio-20210630x10k.htm.txt,1420720_000142072022000064_ibio-20220630x10k.htm.txt
715072,0.0531062124248497,0.12226450999048526,0.0712166172106825,-0.001187178472497032,-0.04556259904912837,-0.031133250311332503,1996,2102,2359,2527,2524,2409,2334,715072_000071507217000015_rnst1231201510k.htm.txt,715072_000071507218000070_rnst1231201710k.htm.txt,715072_000071507219000041_rnst1231201810k.htm.txt,715072_000071507220000046_rnst1231201910k.htm.txt,715072_000071507221000057_rnst-20201231.htm.txt,715072_000071507222000091_rnst-20211231.htm.txt,715072_000071507223000054_rnst-20221231.htm.txt
748790,,,,,1.1551724137931034,0.072,,,,,58,125,134,,,,,748790_000152013821000195_gceh-20201231_10k.htm.txt,748790_000157587222000239_gceh-20211231.htm.txt,748790_000157587223000572_gceh-20221231.htm.txt
1016504,-0.041666666666666664,0.11304347826086956,0.0703125,0.043795620437956206,0.027972027972027972,0,120,115,128,137,143,147,147,1016504_000143774916038298_inbp20160819_10k.htm.txt,1016504_000143774917015520_inbp20170630_10k.htm.txt,1016504_000143774918016922_inbp20180630_10k.htm.txt,1016504_000143774919017611_inbp20190630_10k.htm.txt,1016504_000143774920020123_inbp20200630_10k.htm.txt,1016504_000143774921021375_inbp20210630_10k.htm.txt,1016504_000143774922022334_inbp20220630_10k.htm.txt
1768267,,,,,0.13333333333333333,0,,,,,1500,1700,1700,,,,,1768267_000156459020054595_crnc-10k_20200930.htm.txt,1768267_000156459021057931_crnc-10k_20210930.htm.txt,1768267_000095017022025785_crnc-20220930.htm.txt
1427925,0.05128205128205128,0.4878048780487805,0.6229508196721312,-0.45454545454545453,-0.2037037037037037,0,39,41,61,99,54,43,43,1427925_000143774917003702_acrx20161231_10k.htm.txt,1427925_000143774918004222_acrx20171231_10k.htm.txt,1427925_000143774919004353_acrx20181231_10k.htm.txt,1427925_000143774920005304_acrx20191231_10k.htm.txt,1427925_000143774921006074_acrx20201231_10k.htm.txt,1427925_000143774922005888_acrx20211231_10k.htm.txt,1427925_000143774923008737_acrx20221231_10k.htm.txt
1006045,-0.04132231404958678,-0.017241379310344827,-0.17543859649122806,-0.05319148936170213,0.33707865168539325,0.09243697478991597,121,116,114,94,89,119,130,1006045_000156459017004462_irix-10k_20161231.htm.txt,1006045_000156459018005593_irix-10k_20171230.htm.txt,1006045_000156459019010196_irix-10k_20181229.htm.txt,1006045_000156459020010869_irix-10k_20191228.htm.txt,1006045_000156459021014859_irix-10k_20210102.htm.txt,1006045_000156459022010477_irix-10k_20220101.htm.txt,1006045_000095017023007061_irix-20221231.htm.txt
1298675,0.17415730337078653,0.12240829346092504,0.06962699822380107,0.033211557622052475,-0.0703953712632594,-0.030428769017980636,2136,2508,2815,3011,3111,2892,2804,1298675_000129867517000006_cube-20161231x10k.htm.txt,1298675_000129867518000006_cube-20171231x10k.htm.txt,1298675_000129867519000009_cube-20181231x10k.htm.txt,1298675_000129867520000008_cube-20191231x10k.htm.txt,1298675_000129867521000006_cube-20201231x10k.htm.txt,1298675_000129867522000008_cube-20211231x10k.htm.txt,1298675_000129867523000009_cube-20221231x10k.htm.txt
793952,-0.037037037037037035,0.019230769230769232,-0.05660377358490566,-0.08,-0.9991304347826087,0.5,5400,5200,5300,5000,4600,4,6,793952_000079395217000007_hog12-31x201610xk.htm.txt,793952_000079395218000012_hog12-31x201710xk.htm.txt,793952_000079395219000008_hog12-31x201810xk.htm.txt,793952_000079395220000008_hog10-k12x31x2019.htm.txt,793952_000079395221000010_hog-20201231.htm.txt,793952_000079395222000014_hog-20211231.htm.txt,793952_000079395223000046_hog-20221231.htm.txt
798287,-0.02192448233861145,0.14072229140722292,-0.029839883551673944,-0.004876219054763691,-0.05390124387485865,0.35258964143426297,2463,2409,2748,2666,2653,2510,3395,798287_000143774917004478_ptsi20161231_10k.htm.txt,798287_000143774918004278_ptsi20171231_10k.htm.txt,798287_000143774919004644_ptsi20181231_10k.htm.txt,798287_000143774920005139_ptsi20191231_10k.htm.txt,798287_000143774921005114_ptsi20201231_10k.htm.txt,798287_000143774922005995_ptsi20211231_10k.htm.txt,798287_000143774923006150_ptsi20221231_10k.htm.txt
