cik,year,file_name,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19
25232,2016,25232_000002523217000006_form10-kdecember3120164q16.htm.txt,0.090543166,0.028132081,0.09643549,0.004697305,0.053006776,0.014256295,0.023438178,0.038574416,0.014506462,0.036803007,0.020740168,0.016519822,0.10991031,0.059458762,0.052026764,0.020483363,0.010680415,0.0950919,0.12872247,0.08597287
25445,2016,25445_000162828017001848_cr-20161231x10k.htm.txt,0.020595564,0.013779802,0.08052162,0.011871739,0.08761176,0.018166497,0.031204117,0.032274943,0.038514838,0.07705239,0.045303773,0.019989409,0.14126116,0.034151893,0.07271211,0.08226765,0.02619387,0.044033118,0.08412662,0.038367134
25743,2016,25743_000138713117001111_txmd-10k_123116.htm.txt,0.0458162,0.018205551,0.05474487,0.020188613,0.04610325,0.25341168,0.023350865,0.050864708,0.020141298,0.09466759,0.033565454,0.021361945,0.046709187,0.047898754,0.012528677,0.050351843,0.030421352,0.013651904,0.076945245,0.039070975
25895,2016,25895_000143774917011232_crws20170402_10k.htm.txt,0.04688046,0.023152571,0.12644078,0.005756652,0.068248995,0.02024952,0.013497084,0.014611015,0.012706541,0.03074039,0.022309572,0.050126728,0.12384775,0.0254597,0.12910023,0.07653827,0.013658527,0.031577148,0.08165142,0.08344664
26172,2016,26172_000002617217000007_cmi2016final10-kdocument.htm.txt,0.02363763,0.018426374,0.073014,0.026155617,0.090161525,0.015212086,0.054868713,0.03310649,0.06595173,0.04268351,0.06103459,0.014029786,0.07554964,0.032269627,0.099230565,0.10806461,0.016719216,0.047024667,0.06737916,0.03548045
26324,2016,26324_000002632417000003_a20161231-10k.htm.txt,0.03431496,0.018497143,0.071930654,0.01765886,0.081319116,0.01573246,0.033882223,0.045742784,0.05405758,0.04118097,0.05865768,0.013510803,0.10064516,0.033124276,0.054577596,0.0795524,0.027122729,0.03859388,0.11000443,0.069894284
26780,2016,26780_000002678017000004_dan-20161231x10k.htm.txt,0.022335446,0.017507125,0.10242333,0.008853748,0.0749516,0.010968178,0.03779937,0.03309744,0.05404082,0.030262303,0.044748195,0.016640373,0.11568403,0.021299213,0.10871779,0.11698889,0.01865212,0.056490425,0.07156328,0.036976337
27419,2016,27419_000002741917000008_tgt-20170128x10k.htm.txt,0.02545857,0.05469184,0.0720129,0.043166693,0.04889952,0.016282246,0.035716824,0.046587985,0.027552573,0.04723471,0.06417619,0.013349759,0.049484495,0.030395744,0.06920369,0.08508997,0.029385684,0.067264244,0.114796035,0.05925035
27673,2016,27673_000155837016010562_jdcc-20161031x10k.htm.txt,0.02003607,0.045157496,0.064791664,0.014027748,0.101941645,0.038411863,0.025601506,0.015270363,0.048966635,0.06515213,0.015106307,0.008992416,0.05121893,0.008462102,0.07724777,0.05131282,0.010965547,0.13619834,0.08860783,0.11253085
27904,2016,27904_000002790417000004_dal1231201610k.htm.txt,0.048960414,0.034282286,0.044018034,0.014487199,0.056598406,0.015031622,0.059583813,0.033002682,0.065471895,0.05020479,0.05444055,0.019045778,0.08651873,0.039017487,0.051998645,0.070491575,0.02552333,0.064413965,0.10476033,0.062148485
27996,2016,27996_000002799617000028_a2016123110-k.htm.txt,0.019399026,0.0252997,0.06842692,0.027880356,0.066676624,0.009247054,0.023412988,0.051994223,0.027035046,0.03137476,0.120437324,0.025468621,0.13607392,0.0177134,0.043294393,0.090640835,0.019655703,0.036016997,0.091824904,0.068127185
28412,2016,28412_000002841217000048_cma-2016form10k.htm.txt,0.031862054,0.067214094,0.09841087,0.009208579,0.078160636,0.013303062,0.018915646,0.019272018,0.017209232,0.07433362,0.04839053,0.011642094,0.11236006,0.008408993,0.06310748,0.031246662,0.018248841,0.1735443,0.0762472,0.028914059
29002,2016,29002_000156459017002599_diod-10k_20161231.htm.txt,0.04624505,0.024760256,0.064721696,0.017804248,0.06921206,0.016844152,0.039435625,0.055648666,0.058072276,0.036218937,0.07418409,0.020323595,0.06989225,0.02727043,0.07005021,0.07426393,0.007536205,0.057130054,0.13912743,0.03125882
29534,2016,29534_000155837017002116_dg-20170203x10k.htm.txt,0.05478021,0.026745928,0.07525791,0.015625462,0.06547373,0.013662397,0.026816165,0.052712012,0.031127458,0.06817019,0.03851833,0.039438397,0.08609339,0.01422122,0.04526478,0.1078504,0.020595727,0.055596344,0.11425768,0.04779227
29989,2016,29989_000002998917000004_a201610-k.htm.txt,0.03642558,0.019105999,0.08192402,0.013452186,0.041799296,0.005309948,0.064523,0.03490242,0.012462193,0.034384113,0.10151506,0.012230231,0.12394084,0.005831752,0.094440915,0.060122013,0.012911098,0.06832354,0.11316643,0.0632294
30305,2016,30305_000162828017002221_dco10-k2016.htm.txt,0.026044056,0.018473305,0.10859437,0.015698653,0.082380004,0.016779399,0.02231261,0.034162518,0.042481344,0.05255742,0.0578574,0.009785674,0.14065677,0.015384985,0.047401264,0.056260217,0.015920324,0.053029243,0.11096754,0.07325289
30625,2016,30625_000003062517000046_fls12312016financialstatem.htm.txt,0.017262138,0.014573482,0.095516846,0.016432999,0.0764623,0.009962734,0.03269571,0.06566138,0.05936672,0.03415286,0.100093044,0.012501091,0.08951834,0.02108206,0.06930826,0.082257934,0.025288878,0.042932272,0.0910244,0.043906502
31235,2016,31235_000156459017003570_kodk-10k_20161231.htm.txt,0.06117289,0.038701825,0.0591474,0.010910818,0.088711105,0.013453026,0.020838821,0.050186545,0.052020464,0.029489782,0.08367985,0.040957473,0.07449263,0.0416344,0.049899712,0.072317004,0.010552633,0.069486134,0.088646956,0.043700516
31462,2016,31462_000155837017000944_ecl-20161231x10k.htm.txt,0.033036187,0.008795093,0.06381901,0.009634001,0.08134708,0.019159647,0.047964577,0.024849335,0.08058556,0.08554127,0.067151666,0.023146199,0.08046673,0.025266793,0.11764635,0.058811948,0.022707827,0.05203088,0.06111329,0.036926564
32604,2016,32604_000003260416000105_emr930201610-k.htm.txt,0.047704194,0.02686557,0.069359675,0.03618888,0.09165475,0.008264095,0.037745498,0.03646675,0.07711651,0.023174465,0.10421901,0.015155931,0.06900097,0.015360802,0.08357791,0.10524848,0.007878346,0.047751095,0.07093077,0.026336271
32621,2016,32621_000156459017012978_msn-10k_20170331.htm.txt,0.04097749,0.02642326,0.09142773,0.016375681,0.055721655,0.017746763,0.028083982,0.04827668,0.02941083,0.031887043,0.047747117,0.04760322,0.061619096,0.04260839,0.035253603,0.11785415,0.010783831,0.024775209,0.1270891,0.09833514
33002,2016,33002_000119312517168434_d353204d10k.htm.txt,0.034774307,0.029180976,0.055406317,0.012385546,0.120657146,0.011972969,0.031051453,0.07629652,0.05394948,0.03414569,0.04642988,0.024488155,0.09188003,0.006006024,0.0155493,0.11297351,0.021519069,0.028729036,0.1518764,0.040728204
33213,2016,33213_000003321317000003_eqt-12312016x10k.htm.txt,0.047798462,0.034130085,0.061486393,0.012479572,0.07611108,0.01244479,0.01591386,0.02367482,0.135892,0.05839242,0.035194136,0.037998695,0.11676098,0.0253017,0.08463335,0.04820094,0.006186631,0.05082553,0.06685584,0.049718708
33533,2016,33533_000117494716003138_form10k-16338_esp.htm.txt,0.030461365,0.013910782,0.038856167,0.014290461,0.12754351,0.015794978,0.04023795,0.083177544,0.06935315,0.023117077,0.068095826,0.014398971,0.02667678,0.003922489,0.062828355,0.13548714,0.020510303,0.044887878,0.08045188,0.085997365
